"COU","Country","VAR","Variable","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"COL","Colombia","LANDF_SHARE","% Landfill","2005","2005","PC","Percentage","0","Units",,,72.263,,
"COL","Colombia","LANDF_SHARE","% Landfill","2006","2006","PC","Percentage","0","Units",,,80.32,,
"COL","Colombia","LANDF_SHARE","% Landfill","2007","2007","PC","Percentage","0","Units",,,88.58,,
"COL","Colombia","LANDF_SHARE","% Landfill","2008","2008","PC","Percentage","0","Units",,,89.548,,
"COL","Colombia","LANDF_SHARE","% Landfill","2009","2009","PC","Percentage","0","Units",,,92.136,,
"COL","Colombia","LANDF_SHARE","% Landfill","2010","2010","PC","Percentage","0","Units",,,93.835,,
"COL","Colombia","LANDF_SHARE","% Landfill","2011","2011","PC","Percentage","0","Units",,,92.69,,
"COL","Colombia","LANDF_SHARE","% Landfill","2015","2015","PC","Percentage","0","Units",,,86.358,,
"LVA","Latvia","MUNICIPAL","Municipal waste generated","1995","1995","TONNE","Tonnes","3","Thousands",,,657,"n","National estimates"
"LVA","Latvia","MUNICIPAL","Municipal waste generated","1996","1996","TONNE","Tonnes","3","Thousands",,,650,"n","National estimates"
"LVA","Latvia","MUNICIPAL","Municipal waste generated","1997","1997","TONNE","Tonnes","3","Thousands",,,621,"n","National estimates"
"LVA","Latvia","MUNICIPAL","Municipal waste generated","1998","1998","TONNE","Tonnes","3","Thousands",,,597,"n","National estimates"
"LVA","Latvia","MUNICIPAL","Municipal waste generated","1999","1999","TONNE","Tonnes","3","Thousands",,,613,"n","National estimates"
"LVA","Latvia","MUNICIPAL","Municipal waste generated","2000","2000","TONNE","Tonnes","3","Thousands",,,642,"n","National estimates"
"LVA","Latvia","MUNICIPAL","Municipal waste generated","2001","2001","TONNE","Tonnes","3","Thousands",,,713,,
"LVA","Latvia","MUNICIPAL","Municipal waste generated","2002","2002","TONNE","Tonnes","3","Thousands",,,793,"B","Break"
"LVA","Latvia","MUNICIPAL","Municipal waste generated","2003","2003","TONNE","Tonnes","3","Thousands",,,695,,
"LVA","Latvia","MUNICIPAL","Municipal waste generated","2004","2004","TONNE","Tonnes","3","Thousands",,,720.38,,
"LVA","Latvia","MUNICIPAL","Municipal waste generated","2005","2005","TONNE","Tonnes","3","Thousands",,,716,,
"LVA","Latvia","MUNICIPAL","Municipal waste generated","2006","2006","TONNE","Tonnes","3","Thousands",,,760,,
"LVA","Latvia","MUNICIPAL","Municipal waste generated","2007","2007","TONNE","Tonnes","3","Thousands",,,860.92,,
"LVA","Latvia","MUNICIPAL","Municipal waste generated","2008","2008","TONNE","Tonnes","3","Thousands",,,751.92,,
"LVA","Latvia","MUNICIPAL","Municipal waste generated","2009","2009","TONNE","Tonnes","3","Thousands",,,752.96,,
"LVA","Latvia","MUNICIPAL","Municipal waste generated","2010","2010","TONNE","Tonnes","3","Thousands",,,680.14,,
"LVA","Latvia","MUNICIPAL","Municipal waste generated","2011","2011","TONNE","Tonnes","3","Thousands",,,720.64,,
"LVA","Latvia","MUNICIPAL","Municipal waste generated","2012","2012","TONNE","Tonnes","3","Thousands",,,657.61,,
"LVA","Latvia","MUNICIPAL","Municipal waste generated","2013","2013","TONNE","Tonnes","3","Thousands",,,704,,
"LVA","Latvia","MUNICIPAL","Municipal waste generated","2014","2014","TONNE","Tonnes","3","Thousands",,,726,,
"LVA","Latvia","MUNICIPAL","Municipal waste generated","2015","2015","TONNE","Tonnes","3","Thousands",,,798.06,,
"LVA","Latvia","MUNICIPAL","Municipal waste generated","2016","2016","TONNE","Tonnes","3","Thousands",,,802.47,,
"LVA","Latvia","MUNICIPAL","Municipal waste generated","2017","2017","TONNE","Tonnes","3","Thousands",,,850.68,,
"LVA","Latvia","TREATMENT","Municipal waste treated","1995","1995","TONNE","Tonnes","3","Thousands",,,456.79,"n","National estimates"
"LVA","Latvia","TREATMENT","Municipal waste treated","1996","1996","TONNE","Tonnes","3","Thousands",,,475.96,"n","National estimates"
"LVA","Latvia","TREATMENT","Municipal waste treated","1997","1997","TONNE","Tonnes","3","Thousands",,,506.3,"n","National estimates"
"LVA","Latvia","TREATMENT","Municipal waste treated","1998","1998","TONNE","Tonnes","3","Thousands",,,536.64,"n","National estimates"
"LVA","Latvia","TREATMENT","Municipal waste treated","1999","1999","TONNE","Tonnes","3","Thousands",,,566.98,"n","National estimates"
"LVA","Latvia","TREATMENT","Municipal waste treated","2000","2000","TONNE","Tonnes","3","Thousands",,,597.32,"n","National estimates"
"LVA","Latvia","TREATMENT","Municipal waste treated","2001","2001","TONNE","Tonnes","3","Thousands",,,640,"n","National estimates"
"LVA","Latvia","TREATMENT","Municipal waste treated","2002","2002","TONNE","Tonnes","3","Thousands",,,673.27,,
"LVA","Latvia","TREATMENT","Municipal waste treated","2003","2003","TONNE","Tonnes","3","Thousands",,,605.79,,
"LVA","Latvia","TREATMENT","Municipal waste treated","2004","2004","TONNE","Tonnes","3","Thousands",,,647.08,,
"LVA","Latvia","TREATMENT","Municipal waste treated","2005","2005","TONNE","Tonnes","3","Thousands",,,595.56,,
"LVA","Latvia","TREATMENT","Municipal waste treated","2006","2006","TONNE","Tonnes","3","Thousands",,,708.87,,
"LVA","Latvia","TREATMENT","Municipal waste treated","2007","2007","TONNE","Tonnes","3","Thousands",,,781.99,,
"LVA","Latvia","TREATMENT","Municipal waste treated","2008","2008","TONNE","Tonnes","3","Thousands",,,756.23,,
"LVA","Latvia","TREATMENT","Municipal waste treated","2009","2009","TONNE","Tonnes","3","Thousands",,,752.96,,
"LVA","Latvia","TREATMENT","Municipal waste treated","2010","2010","TONNE","Tonnes","3","Thousands",,,680.1,,
"LVA","Latvia","TREATMENT","Municipal waste treated","2011","2011","TONNE","Tonnes","3","Thousands",,,601.21,,
"LVA","Latvia","TREATMENT","Municipal waste treated","2012","2012","TONNE","Tonnes","3","Thousands",,,615.14,,
"LVA","Latvia","TREATMENT","Municipal waste treated","2013","2013","TONNE","Tonnes","3","Thousands",,,715.11,,
"LVA","Latvia","TREATMENT","Municipal waste treated","2014","2014","TONNE","Tonnes","3","Thousands",,,721.79,,
"LVA","Latvia","TREATMENT","Municipal waste treated","2015","2015","TONNE","Tonnes","3","Thousands",,,738.37,,
"LVA","Latvia","TREATMENT","Municipal waste treated","2016","2016","TONNE","Tonnes","3","Thousands",,,736.85,,
"LVA","Latvia","TREATMENT","Municipal waste treated","2017","2017","TONNE","Tonnes","3","Thousands",,,737.35,,
"LVA","Latvia","RECOVERY","Amount designated for recovery operations","2001","2001","TONNE","Tonnes","3","Thousands",,,12.34,,
"LVA","Latvia","RECOVERY","Amount designated for recovery operations","2002","2002","TONNE","Tonnes","3","Thousands",,,15.79,,
"LVA","Latvia","RECOVERY","Amount designated for recovery operations","2003","2003","TONNE","Tonnes","3","Thousands",,,26.93,,
"LVA","Latvia","RECOVERY","Amount designated for recovery operations","2004","2004","TONNE","Tonnes","3","Thousands",,,46.48,,
"LVA","Latvia","RECOVERY","Amount designated for recovery operations","2005","2005","TONNE","Tonnes","3","Thousands",,,34.56,,
"LVA","Latvia","RECOVERY","Amount designated for recovery operations","2006","2006","TONNE","Tonnes","3","Thousands",,,38.87,,
"LVA","Latvia","RECOVERY","Amount designated for recovery operations","2007","2007","TONNE","Tonnes","3","Thousands",,,46.93,,
"LVA","Latvia","RECOVERY","Amount designated for recovery operations","2008","2008","TONNE","Tonnes","3","Thousands",,,51.48,,
"LVA","Latvia","RECOVERY","Amount designated for recovery operations","2009","2009","TONNE","Tonnes","3","Thousands",,,58.82,,
"LVA","Latvia","RECOVERY","Amount designated for recovery operations","2010","2010","TONNE","Tonnes","3","Thousands",,,63.55,,
"LVA","Latvia","RECOVERY","Amount designated for recovery operations","2011","2011","TONNE","Tonnes","3","Thousands",,,70.243,,
"LVA","Latvia","RECOVERY","Amount designated for recovery operations","2012","2012","TONNE","Tonnes","3","Thousands",,,99.2,,
"LVA","Latvia","RECOVERY","Amount designated for recovery operations","2013","2013","TONNE","Tonnes","3","Thousands",,,194.11,,
"LVA","Latvia","RECOVERY","Amount designated for recovery operations","2014","2014","TONNE","Tonnes","3","Thousands",,,206.79,,
"LVA","Latvia","RECOVERY","Amount designated for recovery operations","2015","2015","TONNE","Tonnes","3","Thousands",,,244.37,,
"LVA","Latvia","RECOVERY","Amount designated for recovery operations","2016","2016","TONNE","Tonnes","3","Thousands",,,382.99,,
"LVA","Latvia","RECOVERY","Amount designated for recovery operations","2017","2017","TONNE","Tonnes","3","Thousands",,,506.73,,
"LVA","Latvia","RECYCLING","Recycling","1995","1995","TONNE","Tonnes","3","Thousands",,,0,"E","Estimated value"
"LVA","Latvia","RECYCLING","Recycling","1996","1996","TONNE","Tonnes","3","Thousands",,,0,"E","Estimated value"
"LVA","Latvia","RECYCLING","Recycling","1997","1997","TONNE","Tonnes","3","Thousands",,,0,"E","Estimated value"
"LVA","Latvia","RECYCLING","Recycling","1998","1998","TONNE","Tonnes","3","Thousands",,,0,"E","Estimated value"
"LVA","Latvia","RECYCLING","Recycling","1999","1999","TONNE","Tonnes","3","Thousands",,,0,"E","Estimated value"
"LVA","Latvia","RECYCLING","Recycling","2000","2000","TONNE","Tonnes","3","Thousands",,,0,"E","Estimated value"
"LVA","Latvia","RECYCLING","Recycling","2001","2001","TONNE","Tonnes","3","Thousands",,,0,,
"LVA","Latvia","RECYCLING","Recycling","2002","2002","TONNE","Tonnes","3","Thousands",,,3.12,,
"LVA","Latvia","RECYCLING","Recycling","2003","2003","TONNE","Tonnes","3","Thousands",,,13.65,,
"LVA","Latvia","RECYCLING","Recycling","2004","2004","TONNE","Tonnes","3","Thousands",,,24.68,,
"LVA","Latvia","RECYCLING","Recycling","2005","2005","TONNE","Tonnes","3","Thousands",,,26.29,,
"LVA","Latvia","RECYCLING","Recycling","2006","2006","TONNE","Tonnes","3","Thousands",,,28.99,,
"LVA","Latvia","RECYCLING","Recycling","2007","2007","TONNE","Tonnes","3","Thousands",,,38.35,,
"LVA","Latvia","RECYCLING","Recycling","2008","2008","TONNE","Tonnes","3","Thousands",,,42.75,,
"LVA","Latvia","RECYCLING","Recycling","2009","2009","TONNE","Tonnes","3","Thousands",,,55.53,,
"LVA","Latvia","RECYCLING","Recycling","2010","2010","TONNE","Tonnes","3","Thousands",,,59.63,,
"LVA","Latvia","RECYCLING","Recycling","2011","2011","TONNE","Tonnes","3","Thousands",,,62.15,,
"LVA","Latvia","RECYCLING","Recycling","2012","2012","TONNE","Tonnes","3","Thousands",,,83.53,,
"LVA","Latvia","RECYCLING","Recycling","2013","2013","TONNE","Tonnes","3","Thousands",,,142,,
"LVA","Latvia","RECYCLING","Recycling","2014","2014","TONNE","Tonnes","3","Thousands",,,170,,
"LVA","Latvia","RECYCLING","Recycling","2015","2015","TONNE","Tonnes","3","Thousands",,,182,,
"LVA","Latvia","RECYCLING","Recycling","2016","2016","TONNE","Tonnes","3","Thousands",,,120.85,,
"LVA","Latvia","RECYCLING","Recycling","2017","2017","TONNE","Tonnes","3","Thousands",,,141.33,,
"LVA","Latvia","COMPOST","Composting","1995","1995","TONNE","Tonnes","3","Thousands",,,0,"E","Estimated value"
"LVA","Latvia","COMPOST","Composting","1996","1996","TONNE","Tonnes","3","Thousands",,,0,"E","Estimated value"
"LVA","Latvia","COMPOST","Composting","1997","1997","TONNE","Tonnes","3","Thousands",,,0,"E","Estimated value"
"LVA","Latvia","COMPOST","Composting","1998","1998","TONNE","Tonnes","3","Thousands",,,0,"E","Estimated value"
"LVA","Latvia","COMPOST","Composting","1999","1999","TONNE","Tonnes","3","Thousands",,,0,"E","Estimated value"
"LVA","Latvia","COMPOST","Composting","2000","2000","TONNE","Tonnes","3","Thousands",,,0,"E","Estimated value"
"LVA","Latvia","COMPOST","Composting","2001","2001","TONNE","Tonnes","3","Thousands",,,2.99,,
"LVA","Latvia","COMPOST","Composting","2002","2002","TONNE","Tonnes","3","Thousands",,,0,,
"LVA","Latvia","COMPOST","Composting","2003","2003","TONNE","Tonnes","3","Thousands",,,2.22,,
"LVA","Latvia","COMPOST","Composting","2004","2004","TONNE","Tonnes","3","Thousands",,,7.7,,
"LVA","Latvia","COMPOST","Composting","2005","2005","TONNE","Tonnes","3","Thousands",,,1.41,,
"LVA","Latvia","COMPOST","Composting","2006","2006","TONNE","Tonnes","3","Thousands",,,5.33,,
"LVA","Latvia","COMPOST","Composting","2007","2007","TONNE","Tonnes","3","Thousands",,,5.13,,
"LVA","Latvia","COMPOST","Composting","2008","2008","TONNE","Tonnes","3","Thousands",,,5.48,,
"LVA","Latvia","COMPOST","Composting","2009","2009","TONNE","Tonnes","3","Thousands",,,2.46,,
"LVA","Latvia","COMPOST","Composting","2010","2010","TONNE","Tonnes","3","Thousands",,,3.88,,
"LVA","Latvia","COMPOST","Composting","2011","2011","TONNE","Tonnes","3","Thousands",,,8.06,,
"LVA","Latvia","COMPOST","Composting","2012","2012","TONNE","Tonnes","3","Thousands",,,12.69,,
"LVA","Latvia","COMPOST","Composting","2013","2013","TONNE","Tonnes","3","Thousands",,,40,,
"LVA","Latvia","COMPOST","Composting","2014","2014","TONNE","Tonnes","3","Thousands",,,26,,
"LVA","Latvia","COMPOST","Composting","2015","2015","TONNE","Tonnes","3","Thousands",,,47,,
"LVA","Latvia","COMPOST","Composting","2016","2016","TONNE","Tonnes","3","Thousands",,,81.41,,
"LVA","Latvia","COMPOST","Composting","2017","2017","TONNE","Tonnes","3","Thousands",,,56.7,,
"LVA","Latvia","INCINERATION_WITH","Incineration with energy recovery","1995","1995","TONNE","Tonnes","3","Thousands",,,0,,
"LVA","Latvia","INCINERATION_WITH","Incineration with energy recovery","1996","1996","TONNE","Tonnes","3","Thousands",,,0,,
"LVA","Latvia","INCINERATION_WITH","Incineration with energy recovery","1997","1997","TONNE","Tonnes","3","Thousands",,,0,,
"LVA","Latvia","INCINERATION_WITH","Incineration with energy recovery","1998","1998","TONNE","Tonnes","3","Thousands",,,0,,
"LVA","Latvia","INCINERATION_WITH","Incineration with energy recovery","1999","1999","TONNE","Tonnes","3","Thousands",,,0,,
"LVA","Latvia","INCINERATION_WITH","Incineration with energy recovery","2000","2000","TONNE","Tonnes","3","Thousands",,,0,,
"LVA","Latvia","INCINERATION_WITH","Incineration with energy recovery","2001","2001","TONNE","Tonnes","3","Thousands",,,9.35,,
"LVA","Latvia","INCINERATION_WITH","Incineration with energy recovery","2002","2002","TONNE","Tonnes","3","Thousands",,,12.67,,
"LVA","Latvia","INCINERATION_WITH","Incineration with energy recovery","2003","2003","TONNE","Tonnes","3","Thousands",,,11.06,,
"LVA","Latvia","INCINERATION_WITH","Incineration with energy recovery","2004","2004","TONNE","Tonnes","3","Thousands",,,14.1,,
"LVA","Latvia","INCINERATION_WITH","Incineration with energy recovery","2005","2005","TONNE","Tonnes","3","Thousands",,,6.86,,
"LVA","Latvia","INCINERATION_WITH","Incineration with energy recovery","2006","2006","TONNE","Tonnes","3","Thousands",,,4.55,,
"LVA","Latvia","INCINERATION_WITH","Incineration with energy recovery","2007","2007","TONNE","Tonnes","3","Thousands",,,3.45,,
"LVA","Latvia","INCINERATION_WITH","Incineration with energy recovery","2008","2008","TONNE","Tonnes","3","Thousands",,,3.25,,
"LVA","Latvia","INCINERATION_WITH","Incineration with energy recovery","2009","2009","TONNE","Tonnes","3","Thousands",,,0.83,,
"LVA","Latvia","INCINERATION_WITH","Incineration with energy recovery","2010","2010","TONNE","Tonnes","3","Thousands",,,0.04,,
"LVA","Latvia","INCINERATION_WITH","Incineration with energy recovery","2011","2011","TONNE","Tonnes","3","Thousands",,,0.04,,
"LVA","Latvia","INCINERATION_WITH","Incineration with energy recovery","2012","2012","TONNE","Tonnes","3","Thousands",,,2.98,,
"LVA","Latvia","INCINERATION_WITH","Incineration with energy recovery","2013","2013","TONNE","Tonnes","3","Thousands",,,12.11,,
"LVA","Latvia","INCINERATION_WITH","Incineration with energy recovery","2014","2014","TONNE","Tonnes","3","Thousands",,,10.79,,
"LVA","Latvia","INCINERATION_WITH","Incineration with energy recovery","2015","2015","TONNE","Tonnes","3","Thousands",,,15.37,,
"LVA","Latvia","INCINERATION_WITH","Incineration with energy recovery","2016","2016","TONNE","Tonnes","3","Thousands",,,18.87,,
"LVA","Latvia","INCINERATION_WITH","Incineration with energy recovery","2017","2017","TONNE","Tonnes","3","Thousands",,,21.46,,
"LVA","Latvia","DISPOSAL","Disposal operations","1995","1995","TONNE","Tonnes","3","Thousands",,,456.79,"n","National estimates"
"LVA","Latvia","DISPOSAL","Disposal operations","1996","1996","TONNE","Tonnes","3","Thousands",,,475.96,"n","National estimates"
"LVA","Latvia","DISPOSAL","Disposal operations","1997","1997","TONNE","Tonnes","3","Thousands",,,506.3,"n","National estimates"
"LVA","Latvia","DISPOSAL","Disposal operations","1998","1998","TONNE","Tonnes","3","Thousands",,,536.64,"n","National estimates"
"LVA","Latvia","DISPOSAL","Disposal operations","1999","1999","TONNE","Tonnes","3","Thousands",,,566.98,"n","National estimates"
"LVA","Latvia","DISPOSAL","Disposal operations","2000","2000","TONNE","Tonnes","3","Thousands",,,597.32,"n","National estimates"
"LVA","Latvia","DISPOSAL","Disposal operations","2001","2001","TONNE","Tonnes","3","Thousands",,,627.66,"n","National estimates"
"LVA","Latvia","DISPOSAL","Disposal operations","2002","2002","TONNE","Tonnes","3","Thousands",,,657.48,,
"LVA","Latvia","DISPOSAL","Disposal operations","2003","2003","TONNE","Tonnes","3","Thousands",,,578.86,,
"LVA","Latvia","DISPOSAL","Disposal operations","2004","2004","TONNE","Tonnes","3","Thousands",,,600.6,,
"LVA","Latvia","DISPOSAL","Disposal operations","2005","2005","TONNE","Tonnes","3","Thousands",,,561,,
"LVA","Latvia","DISPOSAL","Disposal operations","2006","2006","TONNE","Tonnes","3","Thousands",,,670,,
"LVA","Latvia","DISPOSAL","Disposal operations","2007","2007","TONNE","Tonnes","3","Thousands",,,735.06,,
"LVA","Latvia","DISPOSAL","Disposal operations","2008","2008","TONNE","Tonnes","3","Thousands",,,704.75,,
